0         0
0.2       0.0498333
0.4       0.0986667
0.6       0.1455
0.8       0.189333
1         0.229167
1.2       0.264
1.4       0.292833
1.6       0.314667
1.8       0.3285
2         0.333333
2.2       0.328167
2.4       0.312
2.6       0.283833
2.8       0.242667
3         0.1875
3.2       0.117333
3.4       0.0311667
3.6       -0.072
3.8       -0.193167
4         -0.333333
4.2       -0.4935
4.4       -0.674667
4.6       -0.877833
4.8       -1.104
5         -1.35417
5.2       -1.62933
5.4       -1.9305
5.6       -2.25867
5.8       -2.61483
6         -3
6.2       -3.41517
6.4       -3.86133
6.6       -4.3395
6.8       -4.85067
7         -5.39583
7.2       -5.976
7.4       -6.59217
7.6       -7.24533
7.8       -7.9365
8         -8.66667
8.2       -9.43683
8.4       -10.248
8.6       -11.1012
8.8       -11.9973
9         -12.9375
9.2       -13.9227
9.4       -14.9538
9.6       -16.032
9.8       -17.1582
10        -18.3333
10.2      -19.5585
10.4      -20.8347
10.6      -22.1628
10.8      -23.544
11        -24.9792
11.2      -26.4693
11.4      -28.0155
11.6      -29.6187
11.8      -31.2798
12        -33
12.2      -34.7802
12.4      -36.6213
12.6      -38.5245
12.8      -40.4907
13        -42.5208
13.2      -44.616
13.4      -46.7772
13.6      -49.0053
13.8      -51.3015
14        -53.6667
14.2      -56.1018
14.4      -58.608
14.6      -61.1862
14.8      -63.8373
15        -66.5625
15.2      -69.3627
15.4      -72.2388
15.6      -75.192
15.8      -78.2232
16        -81.3333
16.2      -84.5235
16.4      -87.7947
16.6      -91.1478
16.8      -94.584
17        -98.1042
17.2      -101.709
17.4      -105.4
17.6      -109.179
17.8      -113.045
18        -117
18.2      -121.045
18.4      -125.181
18.6      -129.41
18.8      -133.731
19        -138.146
19.2      -142.656
19.4      -147.262
19.6      -151.965
19.8      -156.767
