0                   1                   
1                   0.7                 
2                   0.566667            
3                   0.466667            
4                   0.366667            
5                   0.333333            
6                   0.3                 
7                   0.2                 
8                   0.166667            
9                   0.1                 
10                  0.1                 
11                  0.0666667           
12                  0.0666667           
13                  0.0333333           
14                  0.0333333           
15                  0.0333333           
16                  0                   
