0                   1                   
1                   0.698               
2                   0.468               
3                   0.348               
4                   0.23                
5                   0.152               
6                   0.104               
7                   0.07                
8                   0.054               
9                   0.04                
10                  0.028               
11                  0.02                
12                  0.014               
13                  0.01                
14                  0.008               
15                  0.006               
16                  0.002               
17                  0.002               
18                  0.002               
19                  0.002               
20                  0.002               
21                  0.002               
22                  0                   
