0                   1                   
1                   0.693333            
2                   0.51                
3                   0.37                
4                   0.236667            
5                   0.16                
6                   0.0966667           
7                   0.0633333           
8                   0.0433333           
9                   0.0233333           
10                  0.02                
11                  0.02                
12                  0.01                
13                  0.00333333          
14                  0.00333333          
15                  0.00333333          
16                  0                   
