0                   1                   
1                   0.566667            
2                   0.433333            
3                   0.3                 
4                   0.233333            
5                   0.166667            
6                   0.133333            
7                   0.1                 
8                   0.1                 
9                   0.1                 
10                  0.0666667           
11                  0.0666667           
12                  0.0666667           
13                  0.0666667           
14                  0.0666667           
15                  0.0666667           
16                  0.0333333           
17                  0.0333333           
18                  0.0333333           
19                  0.0333333           
20                  0.0333333           
21                  0.0333333           
22                  0.0333333           
23                  0.0333333           
24                  0.0333333           
25                  0.0333333           
26                  0                   
