0         -8.20346e-05
0.0333333 4.86635e-05
0.0666667 -1.77361e-05
0.1       -3.68357e-05
0.133333  -3.42354e-05
0.166667  3.90634e-05
0.2       -4.59366e-05
0.233333  3.21642e-05
0.266667  -3.98345e-05
0.3       8.22656e-05
0.333333  4.98667e-05
0.366667  -4.6134e-05
0.4       -8.00341e-05
0.433333  -5.24335e-05
0.466667  -7.93487e-06
0.5       -2.61366e-05
0.533333  -3.35276e-08
0.566667  3.45632e-05
0.6       -2.12342e-05
0.633333  -1.42343e-05
0.666667  5.98654e-05
0.7       8.56444e-06
0.733333  -7.3351e-06
0.766667  -2.30335e-05
0.8       2.68631e-05
0.833333  4.04641e-05
0.866667  5.88633e-05
0.9       -7.53626e-06
0.933333  1.95652e-05
0.966667  4.18648e-05
