2                   0.0273    0.00165227    
3                   0.0558    0.0023622    
4                   0.0833    0.00288617    
5                   0.1086    0.00329545    
6                   0.1377    0.0037108    
7                   0.1619    0.00402368    
8                   0.1401    0.00374299    
9                   0.1085    0.00329393    
10                  0.0894    0.00298998    
11                  0.0577    0.00240208    
12                  0.0297    0.00172337    
