2                   0.0298    0.00172627    
3                   0.0556    0.00235797    
4                   0.0851    0.00291719    
5                   0.1078    0.00328329    
6                   0.1351    0.0036756    
7                   0.1745    0.00417732    
8                   0.1368    0.00369865    
9                   0.1122    0.00334963    
10                  0.0776    0.00278568    
11                  0.0588    0.00242487    
12                  0.0267    0.00163401    
