-2.5915   0.417358
-3.1604   -0.374226
-3.74036  0.74078
-4.29535  1.29946
-2.85219  1.34377
-2.3609   2.20311
-2.94171  1.02754
-0.804984 1.50715
-1.45097  0.894217
-0.958641 0.088438
0.023915  -0.516237
-0.602908 -1.05853
0.128525  -2.14107
-6.68753  -1.97838
-5.56125  -1.63372
-5.09068  -0.49886
-4.63865  0.734977
-4.11387  2.18056
-4.15721  3.25861
-3.36581  2.40977
-2.78775  1.49586
-3.44566  2.67434
-4.44702  3.68758
-4.25832  4.79679
-5.237    5.09176
-4.55779  4.48359
-7.07929  9.62572
-6.61916  8.47131
-7.24304  7.94112
-8.16289  8.55479
