0         0
1         1.01779
1.41421   1.46193
1.73205   1.67535
2         2.00561
2.23607   2.19841
2.44949   2.45166
2.64575   2.71617
2.82843   2.9782
3         3.17345
3.16228   3.45193
3.31662   3.55976
3.4641    3.68021
3.60555   3.80757
3.74166   4.01189
3.87298   4.12147
4         4.23288
4.12311   4.38282
4.24264   4.47425
4.3589    4.55403
4.47214   4.72362
4.58258   4.75045
4.69042   4.81838
4.79583   4.9154
4.89898   4.89411
5         5.04974
5.09902   5.05533
5.19615   4.98098
5.2915    5.13199
5.38516   5.27617
5.47723   5.38923
5.56776   5.53393
5.65685   5.72097
5.74456   5.69298
5.83095   5.71924
5.91608   5.85518
6         5.84445
6.08276   5.89623
6.16441   6.00266
6.245     6.06021
6.32456   6.1508
6.40312   6.24393
6.48074   6.24178
6.55744   6.29844
6.63325   6.37331
6.7082    6.50017
6.78233   6.54575
6.85565   6.51502
6.9282    6.52131
7         6.64276
7.07107   6.75521
7.14143   6.82667
7.2111    6.76039
7.28011   6.87639
7.34847   6.98686
7.4162    6.986
7.48331   7.08383
7.54983   7.28665
7.61577   7.35107
7.68115   7.23457
7.74597   7.3325
7.81025   7.48936
7.87401   7.63944
7.93725   7.72653
8         7.7057
8.06226   7.82791
8.12404   7.89998
8.18535   7.99077
8.24621   8.08547
8.30662   7.9898
8.3666    8.08033
8.42615   8.3558
8.48528   8.37016
8.544     8.51156
8.60233   8.40457
8.66025   8.50381
8.7178    8.77548
8.77496   8.84064
8.83176   8.7698
8.88819   8.77505
8.94427   8.81147
9         8.68197
9.05539   8.83815
9.11043   8.94244
9.16515   8.8365
9.21954   8.78583
9.27362   8.85598
9.32738   8.73853
9.38083   8.82051
9.43398   8.64711
9.48683   8.6682
9.53939   8.90253
9.59166   9.0281
9.64365   9.20512
9.69536   9.29658
9.74679   9.34176
9.79796   9.42593
9.84886   9.64011
9.89949   9.63436
9.94987   9.74171
10        9.80532
10.0499   9.92413
10.0995   9.97094
10.1489   9.97754
10.198    9.90914
10.247    9.907
10.2956   9.92149
10.3441   10.1288
10.3923   10.1467
10.4403   10.1288
10.4881   10.1663
10.5357   10.2307
10.583    10.2831
10.6301   10.2792
