0         0
1         1
1.41421   1.23233
1.73205   1.57787
2         1.91863
2.23607   2.09063
2.44949   2.32358
2.64575   2.49626
2.82843   2.66735
3         2.73461
3.16228   2.89564
3.31662   2.99453
3.4641    3.17248
3.60555   3.22855
3.74166   3.44223
3.87298   3.49655
4         3.65655
4.12311   3.80033
4.24264   3.84199
4.3589    4.00467
4.47214   4.12272
4.58258   4.17384
4.69042   4.28953
4.79583   4.33267
4.89898   4.46805
5         4.50996
5.09902   4.57907
5.19615   4.68102
5.2915    4.67838
5.38516   4.84914
5.47723   5.01983
5.56776   5.05546
5.65685   5.02758
5.74456   5.15055
5.83095   5.26435
5.91608   5.3854
6         5.40612
6.08276   5.43345
6.16441   5.56763
6.245     5.75841
6.32456   5.85001
6.40312   5.94251
6.48074   5.97294
6.55744   6.08833
6.63325   6.11969
6.7082    6.19638
6.78233   6.32949
6.85565   6.41263
6.9282    6.41333
7         6.27894
7.07107   6.22576
7.14143   6.22624
7.2111    6.29485
7.28011   6.32249
7.34847   6.39652
7.4162    6.4319
7.48331   6.55757
7.54983   6.5513
7.61577   6.65902
7.68115   6.85935
7.74597   6.86646
7.81025   6.99969
7.87401   7.0523
7.93725   7.06177
8         7.0668
8.06226   7.19484
8.12404   7.34173
8.18535   7.33271
8.24621   7.41589
8.30662   7.44889
8.3666    7.37993
8.42615   7.36739
8.48528   7.54184
8.544     7.52663
8.60233   7.61896
8.66025   7.54055
8.7178    7.53845
8.77496   7.60353
8.83176   7.67962
8.88819   7.77246
8.94427   7.77716
9         7.75445
9.05539   7.85286
9.11043   7.9729
9.16515   7.88041
9.21954   7.91518
9.27362   8.00486
9.32738   7.9738
9.38083   7.84849
9.43398   7.91493
9.48683   7.91863
9.53939   8.02477
9.59166   8.05781
9.64365   8.08508
9.69536   8.15658
9.74679   8.21464
9.79796   8.26138
9.84886   8.33811
9.89949   8.35834
9.94987   8.37354
10        8.5353
10.0499   8.39406
10.0995   8.54897
10.1489   8.45152
10.198    8.49846
10.247    8.5186
10.2956   8.56289
10.3441   8.63085
10.3923   8.70661
10.4403   8.73692
10.4881   8.87533
10.5357   8.87397
10.583    8.81509
10.6301   8.8387
10.6771   8.85666
10.7238   8.84027
10.7703   8.8451
10.8167   8.9529
10.8628   8.90117
10.9087   8.89719
10.9545   8.87998
11        8.91762
11.0454   8.93406
11.0905   8.86552
11.1355   8.91818
11.1803   9.03498
11.225    8.99327
11.2694   9.00763
11.3137   9.15075
11.3578   9.17472
11.4018   9.21502
11.4455   9.26497
11.4891   9.36332
11.5326   9.56886
11.5758   9.69935
11.619    9.64507
11.6619   9.5612
11.7047   9.66139
11.7473   9.73699
11.7898   9.75136
11.8322   9.78941
11.8743   9.89904
11.9164   9.97687
11.9583   10.0628
12        10.0602
12.0416   10.1485
12.083    10.111
12.1244   10.1243
12.1655   10.245
12.2066   10.2357
12.2474   10.3015
12.2882   10.4064
12.3288   10.4336
12.3693   10.4916
12.4097   10.625
12.4499   10.7809
12.49     10.6949
12.53     10.7851
12.5698   10.7682
12.6095   10.8214
12.6491   10.7657
12.6886   10.8722
12.7279   11.0478
12.7671   11.1631
12.8062   11.211
12.8452   11.2426
12.8841   11.2562
12.9228   11.1718
12.9615   11.2479
13        11.2362
13.0384   11.3842
13.0767   11.3953
13.1149   11.3941
13.1529   11.4423
13.1909   11.4902
13.2288   11.6017
13.2665   11.5938
13.3041   11.5657
13.3417   11.5202
13.3791   11.6902
13.4164   11.8066
13.4536   11.9273
13.4907   12.0486
13.5277   12.0301
13.5647   12.0866
13.6015   12.2534
13.6382   12.3891
13.6748   12.5641
13.7113   12.605
13.7477   12.6122
13.784    12.7508
13.8203   12.8231
13.8564   12.9496
13.8924   12.8942
13.9284   12.9533
13.9642   13.0316
14        13.116
14.0357   13.0485
14.0712   13.1486
14.1067   13.1898
14.1421   13.327
14.1774   13.2948
14.2127   13.3698
14.2478   13.4591
14.2829   13.4999
14.3178   13.5164
14.3527   13.5166
14.3875   13.5309
14.4222   13.6527
14.4568   13.6624
14.4914   13.699
14.5258   13.6534
14.5602   13.5978
14.5945   13.6223
14.6287   13.6393
14.6629   13.7961
14.6969   13.9214
14.7309   14.0106
14.7648   14.0675
14.7986   14.014
14.8324   13.9219
14.8661   13.8803
14.8997   13.8211
14.9332   13.7924
14.9666   13.7736
15        13.8396
15.0333   13.8939
15.0665   13.9294
15.0997   13.9475
15.1327   13.9136
15.1658   13.9213
15.1987   13.9287
15.2315   13.9504
15.2643   14.0553
15.2971   14.0339
15.3297   14.0128
15.3623   14.1601
15.3948   14.1528
15.4272   14.0585
15.4596   14.1278
15.4919   14.1764
15.5242   14.2026
15.5563   14.2783
15.5885   14.4332
15.6205   14.4519
15.6525   14.5621
15.6844   14.5452
15.7162   14.5323
15.748    14.5667
15.7797   14.5804
15.8114   14.5227
15.843    14.558
15.8745   14.5752
15.906    14.74
15.9374   14.7669
15.9687   14.8106
16        14.8291
16.0312   14.8051
16.0624   14.9577
16.0935   15.095
16.1245   15.2183
16.1555   15.165
16.1864   15.3479
16.2173   15.3454
16.2481   15.363
16.2788   15.4516
16.3095   15.5579
16.3401   15.6246
16.3707   15.6753
16.4012   15.7725
16.4317   15.751
16.4621   15.8027
16.4924   15.8441
16.5227   15.8829
16.5529   15.9041
16.5831   15.8068
16.6132   15.9434
16.6433   15.9122
16.6733   15.8609
16.7033   15.784
16.7332   15.6149
16.7631   15.5764
16.7929   15.5486
16.8226   15.5372
16.8523   15.6246
16.8819   15.6822
16.9115   15.7294
16.9411   15.8427
16.9706   15.9281
17        15.932
17.0294   15.9466
17.0587   15.9867
17.088    16.0246
17.1172   15.9872
17.1464   15.8696
17.1756   15.9572
17.2047   15.8782
17.2337   16.0256
17.2627   16.1177
17.2916   16.0404
17.3205   16.1297
17.3494   16.2938
17.3781   16.2584
17.4069   16.2183
17.4356   16.1003
17.4642   16.1659
17.4929   16.097
17.5214   16.0846
17.5499   16.1733
17.5784   16.0682
17.6068   16.1455
17.6352   16.3106
17.6635   16.3635
17.6918   16.3944
17.72     16.3791
17.7482   16.3764
17.7764   16.4435
17.8045   16.3796
17.8326   16.3788
17.8606   16.3947
17.8885   16.5031
17.9165   16.5487
17.9444   16.526
17.9722   16.5432
18        16.692
18.0278   16.7812
18.0555   16.7794
18.0831   16.732
18.1108   16.7696
18.1384   16.8419
18.1659   16.8296
18.1934   16.8455
18.2209   16.9115
18.2483   16.9463
18.2757   16.9125
18.303    17.0624
18.3303   17.1967
18.3576   17.1961
18.3848   17.1585
18.412    17.1291
18.4391   17.1139
18.4662   17.1483
18.4932   17.1134
18.5203   17.0392
18.5472   16.9873
18.5742   17.073
18.6011   17.0476
18.6279   17.0833
18.6548   17.0679
18.6815   17.0692
18.7083   17.1213
18.735    17.0774
18.7617   17.0147
18.7883   16.8987
18.8149   16.9324
18.8414   16.8797
18.868    16.9465
18.8944   16.9802
18.9209   17.0143
18.9473   17.1275
18.9737   17.1866
19        17.158
19.0263   17.0972
19.0526   17.14
19.0788   17.1996
19.105    17.1174
19.1311   17.0787
19.1572   17.1794
19.1833   17.2416
19.2094   17.2577
19.2354   17.2658
19.2614   17.3255
19.2873   17.3606
19.3132   17.4823
19.3391   17.4666
19.3649   17.5419
19.3907   17.6628
19.4165   17.706
19.4422   17.7758
19.4679   17.7776
19.4936   17.7774
19.5192   17.9005
19.5448   17.9108
19.5704   18.0472
19.5959   18.1236
19.6214   18.1277
19.6469   18.1332
19.6723   18.3601
19.6977   18.386
19.7231   18.5099
19.7484   18.5265
19.7737   18.4805
19.799    18.5561
19.8242   18.5657
19.8494   18.5856
19.8746   18.6229
19.8997   18.6726
19.9249   18.6031
19.9499   18.5994
19.975    18.5548
20        18.6845
20.025    18.8333
20.0499   18.7559
20.0749   18.7251
20.0998   18.8144
20.1246   18.8566
20.1494   18.7749
20.1742   18.779
20.199    18.8772
20.2237   19.006
20.2485   19.0233
20.2731   18.9935
20.2978   18.9935
20.3224   18.9515
20.347    18.9691
20.3715   18.8359
20.3961   18.9555
20.4206   18.9877
20.445    18.9338
20.4695   18.8606
20.4939   18.8028
20.5183   18.8689
20.5426   18.889
20.567    18.8568
20.5913   18.8142
20.6155   18.7715
20.6398   18.7568
20.664    18.8019
20.6882   18.7849
20.7123   18.7181
20.7364   18.7921
20.7605   18.8721
20.7846   18.9474
20.8087   18.9615
20.8327   18.898
20.8567   18.8729
20.8806   18.9044
20.9045   18.917
20.9284   18.8992
20.9523   18.9609
20.9762   18.9916
21        18.9983
21.0238   18.9332
21.0476   18.9715
