-0.942 -0.942 0.831046 -0.676742 0.492325 -0.293393 0.0964181 0.0828028 -0.230616
-0.941 -0.941 0.828221 -0.671594 0.484781 -0.283847 0.0856997 0.0935315 -0.240012
-0.94 -0.94 0.8254 -0.66646 0.477277 -0.274384 0.0751248 0.10404 -0.249105
-0.939 -0.939 0.822581 -0.66134 0.469811 -0.265002 0.0646925 0.11433 -0.257899
-0.938 -0.938 0.819766 -0.656234 0.462384 -0.255702 0.0544017 0.124405 -0.266399
-0.937 -0.937 0.816954 -0.651142 0.454996 -0.246482 0.0442514 0.134266 -0.274609
-0.936 -0.936 0.814144 -0.646065 0.447646 -0.237342 0.0342408 0.143916 -0.282533
-0.935 -0.935 0.811338 -0.641001 0.440335 -0.228282 0.0243687 0.153356 -0.290175
-0.934 -0.934 0.808534 -0.635951 0.433062 -0.219303 0.0146342 0.16259 -0.29754
-0.933 -0.933 0.805734 -0.630916 0.425827 -0.210402 0.00503637 0.171618 -0.304631
-0.932 -0.932 0.802936 -0.625894 0.418631 -0.20158 -0.00442578 0.180443 -0.311452
-0.931 -0.931 0.800142 -0.620886 0.411473 -0.192837 -0.0137532 0.189068 -0.318008
-0.93 -0.93 0.79735 -0.615893 0.404353 -0.184172 -0.0229469 0.197494 -0.324302
-0.929 -0.929 0.794561 -0.610913 0.39727 -0.175585 -0.0320078 0.205724 -0.330339
-0.928 -0.928 0.791776 -0.605947 0.390226 -0.167076 -0.0409369 0.213759 -0.336122
-0.927 -0.927 0.788994 -0.600995 0.383219 -0.158643 -0.0497351 0.221602 -0.341654
-0.926 -0.926 0.786214 -0.596057 0.37625 -0.150288 -0.0584033 0.229255 -0.346941
-0.925 -0.925 0.783438 -0.591133 0.369318 -0.142008 -0.0669425 0.236719 -0.351985
-0.924 -0.924 0.780664 -0.586223 0.362424 -0.133805 -0.0753536 0.243997 -0.356791
-0.923 -0.923 0.777894 -0.581326 0.355567 -0.125678 -0.0836376 0.251091 -0.361361
-0.922 -0.922 0.775126 -0.576444 0.348747 -0.117626 -0.0917954 0.258002 -0.365701
-0.921 -0.921 0.772361 -0.571575 0.341965 -0.109649 -0.0998279 0.264734 -0.369812
-0.92 -0.92 0.7696 -0.56672 0.335219 -0.101747 -0.107736 0.271286 -0.3737
-0.919 -0.919 0.766842 -0.561879 0.328511 -0.0939191 -0.115521 0.277663 -0.377367
-0.918 -0.918 0.764086 -0.557052 0.321839 -0.0861653 -0.123183 0.283865 -0.380818
-0.917 -0.917 0.761334 -0.552238 0.315204 -0.0784851 -0.130723 0.289895 -0.384055
-0.916 -0.916 0.758584 -0.547438 0.308605 -0.0708782 -0.138143 0.295754 -0.387082
-0.915 -0.915 0.755838 -0.542652 0.302044 -0.0633442 -0.145443 0.301445 -0.389903
-0.914 -0.914 0.753094 -0.53788 0.295518 -0.0558829 -0.152624 0.306968 -0.392521
-0.913 -0.913 0.750353 -0.533121 0.289029 -0.0484938 -0.159687 0.312327 -0.394939
-0.912 -0.912 0.747616 -0.528376 0.282577 -0.0411767 -0.166633 0.317523 -0.397161
-0.911 -0.911 0.744882 -0.523645 0.27616 -0.0339312 -0.173463 0.322558 -0.399189
-0.91 -0.91 0.74215 -0.518928 0.26978 -0.0267569 -0.180177 0.327433 -0.401028
-0.909 -0.909 0.739422 -0.514224 0.263435 -0.0196535 -0.186777 0.332151 -0.402681
-0.908 -0.908 0.736696 -0.509533 0.257126 -0.0126207 -0.193263 0.336714 -0.40415
-0.907 -0.907 0.733974 -0.504857 0.250854 -0.00565818 -0.199636 0.341122 -0.40544
-0.906 -0.906 0.731254 -0.500194 0.244616 0.00123448 -0.205897 0.345379 -0.406552
-0.905 -0.905 0.728538 -0.495544 0.238415 0.00805757 -0.212048 0.349485 -0.407491
-0.904 -0.904 0.725824 -0.490908 0.232249 0.0148114 -0.218088 0.353443 -0.408259
-0.903 -0.903 0.723113 -0.486286 0.226118 0.0214964 -0.224019 0.357254 -0.40886
-0.902 -0.902 0.720406 -0.481677 0.220023 0.0281128 -0.229841 0.360921 -0.409296
-0.901 -0.901 0.717702 -0.477082 0.213963 0.034661 -0.235556 0.364444 -0.40957
-0.9 -0.9 0.715 -0.4725 0.207937 0.0411413 -0.241164 0.367825 -0.409686
-0.899 -0.899 0.712302 -0.467932 0.201947 0.047554 -0.246666 0.371067 -0.409646
-0.898 -0.898 0.709606 -0.463377 0.195992 0.0538994 -0.252063 0.37417 -0.409454
-0.897 -0.897 0.706913 -0.458836 0.190072 0.060178 -0.257356 0.377138 -0.409111
-0.896 -0.896 0.704224 -0.454308 0.184187 0.06639 -0.262546 0.37997 -0.408622
-0.895 -0.895 0.701538 -0.449793 0.178336 0.0725357 -0.267632 0.382669 -0.407989
-0.894 -0.894 0.698854 -0.445292 0.17252 0.0786155 -0.272617 0.385238 -0.407215
-0.893 -0.893 0.696174 -0.440805 0.166738 0.0846297 -0.277501 0.387676 -0.406301
-0.892 -0.892 0.693496 -0.436331 0.16099 0.0905786 -0.282285 0.389986 -0.405253
-0.891 -0.891 0.690821 -0.43187 0.155277 0.0964626 -0.286969 0.39217 -0.404071
-0.89 -0.89 0.68815 -0.427423 0.149598 0.102282 -0.291555 0.394229 -0.402758
-0.889 -0.889 0.685481 -0.422988 0.143953 0.108037 -0.296043 0.396164 -0.401318
-0.888 -0.888 0.682816 -0.418568 0.138342 0.113728 -0.300434 0.397978 -0.399753
-0.887 -0.887 0.680154 -0.41416 0.132765 0.119355 -0.304729 0.399672 -0.398066
-0.886 -0.886 0.677494 -0.409766 0.127222 0.124919 -0.308929 0.401247 -0.396258
-0.885 -0.885 0.674838 -0.405385 0.121712 0.13042 -0.313034 0.402705 -0.394334
-0.884 -0.884 0.672184 -0.401018 0.116236 0.135859 -0.317045 0.404048 -0.392294
-0.883 -0.883 0.669534 -0.396663 0.110794 0.141235 -0.320964 0.405276 -0.390143
-0.882 -0.882 0.666886 -0.392322 0.105385 0.146548 -0.32479 0.406393 -0.387881
-0.881 -0.881 0.664241 -0.387995 0.10001 0.151801 -0.328524 0.407398 -0.385512
-0.88 -0.88 0.6616 -0.38368 0.0946672 0.156991 -0.332168 0.408294 -0.383038
-0.879 -0.879 0.658961 -0.379379 0.089358 0.162121 -0.335722 0.409082 -0.380462
-0.878 -0.878 0.656326 -0.37509 0.0840819 0.167189 -0.339187 0.409764 -0.377785
-0.877 -0.877 0.653694 -0.370815 0.0788387 0.172197 -0.342564 0.410341 -0.375011
-0.876 -0.876 0.651064 -0.366553 0.0736284 0.177145 -0.345853 0.410814 -0.372141
-0.875 -0.875 0.648438 -0.362305 0.0684509 0.182034 -0.349055 0.411185 -0.369178
-0.874 -0.874 0.645814 -0.358069 0.0633061 0.186862 -0.35217 0.411455 -0.366123
-0.873 -0.873 0.643193 -0.353847 0.0581939 0.191631 -0.355201 0.411627 -0.362981
-0.872 -0.872 0.640576 -0.349637 0.0531142 0.196342 -0.358147 0.4117 -0.359751
-0.871 -0.871 0.637962 -0.345441 0.048067 0.200993 -0.361008 0.411677 -0.356438
-0.87 -0.87 0.63535 -0.341257 0.043052 0.205586 -0.363787 0.411559 -0.353042
-0.869 -0.869 0.632742 -0.337087 0.0380693 0.210122 -0.366483 0.411348 -0.349566
-0.868 -0.868 0.630136 -0.33293 0.0331188 0.214599 -0.369098 0.411044 -0.346013
-0.867 -0.867 0.627533 -0.328786 0.0282003 0.219019 -0.371631 0.410649 -0.342384
-0.866 -0.866 0.624934 -0.324655 0.0233138 0.223382 -0.374085 0.410165 -0.338681
-0.865 -0.865 0.622337 -0.320537 0.0184591 0.227688 -0.376458 0.409592 -0.334906
-0.864 -0.864 0.619744 -0.316431 0.0136362 0.231938 -0.378753 0.408933 -0.331062
-0.863 -0.863 0.617153 -0.312339 0.00884503 0.236131 -0.38097 0.408188 -0.32715
-0.862 -0.862 0.614566 -0.30826 0.00408544 0.240269 -0.383109 0.407359 -0.323173
-0.861 -0.861 0.611981 -0.304193 -0.00064264 0.244351 -0.385172 0.406447 -0.319132
-0.86 -0.86 0.6094 -0.30014 -0.0053393 0.248377 -0.387159 0.405453 -0.315029
-0.859 -0.859 0.606821 -0.296099 -0.0100046 0.252349 -0.38907 0.404379 -0.310867
-0.858 -0.858 0.604246 -0.292072 -0.0146387 0.256265 -0.390907 0.403226 -0.306646
-0.857 -0.857 0.601673 -0.288057 -0.0192417 0.260128 -0.392669 0.401995 -0.30237
-0.856 -0.856 0.599104 -0.284055 -0.0238136 0.263936 -0.394359 0.400687 -0.298039
-0.855 -0.855 0.596537 -0.280066 -0.0283545 0.26769 -0.395976 0.399304 -0.293656
-0.854 -0.854 0.593974 -0.27609 -0.0328645 0.271391 -0.397521 0.397847 -0.289222
-0.853 -0.853 0.591414 -0.272126 -0.0373438 0.275039 -0.398995 0.396317 -0.28474
-0.852 -0.852 0.588856 -0.268176 -0.0417923 0.278633 -0.400398 0.394716 -0.28021
-0.851 -0.851 0.586302 -0.264238 -0.0462102 0.282175 -0.401731 0.393044 -0.275635
-0.85 -0.85 0.58375 -0.260313 -0.0505977 0.285664 -0.402996 0.391302 -0.271017
-0.849 -0.849 0.581201 -0.2564 -0.0549546 0.289102 -0.404191 0.389493 -0.266356
-0.848 -0.848 0.578656 -0.2525 -0.0592813 0.292487 -0.405319 0.387616 -0.261656
-0.847 -0.847 0.576113 -0.248614 -0.0635777 0.295821 -0.40638 0.385674 -0.256917
-0.846 -0.846 0.573574 -0.244739 -0.0678439 0.299104 -0.407374 0.383668 -0.252141
-0.845 -0.845 0.571038 -0.240878 -0.0720801 0.302336 -0.408302 0.381598 -0.247329
-0.844 -0.844 0.568504 -0.237029 -0.0762862 0.305517 -0.409165 0.379465 -0.242484
-0.843 -0.843 0.565973 -0.233193 -0.0804625 0.308648 -0.409963 0.377272 -0.237607
-0.842 -0.842 0.563446 -0.229369 -0.084609 0.311729 -0.410698 0.375018 -0.232699
-0.841 -0.841 0.560921 -0.225558 -0.0887257 0.31476 -0.411369 0.372705 -0.227762
-0.84 -0.84 0.5584 -0.22176 -0.0928128 0.317741 -0.411977 0.370335 -0.222797
-0.839 -0.839 0.555881 -0.217974 -0.0968704 0.320673 -0.412523 0.367908 -0.217807
-0.838 -0.838 0.553366 -0.214201 -0.100898 0.323556 -0.413008 0.365425 -0.212792
-0.837 -0.837 0.550854 -0.210441 -0.104897 0.326391 -0.413432 0.362887 -0.207753
-0.836 -0.836 0.548344 -0.206693 -0.108867 0.329177 -0.413796 0.360296 -0.202693
-0.835 -0.835 0.545837 -0.202957 -0.112807 0.331915 -0.4141 0.357653 -0.197612
-0.834 -0.834 0.543334 -0.199234 -0.116718 0.334605 -0.414345 0.354958 -0.192513
-0.833 -0.833 0.540833 -0.195524 -0.1206 0.337247 -0.414532 0.352213 -0.187396
-0.832 -0.832 0.538336 -0.191826 -0.124453 0.339842 -0.414661 0.349418 -0.182263
-0.831 -0.831 0.535841 -0.18814 -0.128278 0.34239 -0.414734 0.346575 -0.177115
-0.83 -0.83 0.53335 -0.184467 -0.132073 0.344892 -0.414749 0.343685 -0.171954
-0.829 -0.829 0.530862 -0.180807 -0.13584 0.347347 -0.414709 0.340748 -0.16678
-0.828 -0.828 0.528376 -0.177159 -0.139579 0.349755 -0.414613 0.337766 -0.161595
-0.827 -0.827 0.525893 -0.173523 -0.143289 0.352118 -0.414462 0.33474 -0.156401
-0.826 -0.826 0.523414 -0.1699 -0.14697 0.354435 -0.414258 0.33167 -0.151198
-0.825 -0.825 0.520937 -0.166289 -0.150623 0.356707 -0.414 0.328558 -0.145988
-0.824 -0.824 0.518464 -0.162691 -0.154248 0.358933 -0.413689 0.325404 -0.140772
-0.823 -0.823 0.515993 -0.159104 -0.157845 0.361115 -0.413325 0.322211 -0.135552
-0.822 -0.822 0.513526 -0.155531 -0.161414 0.363252 -0.41291 0.318977 -0.130327
-0.821 -0.821 0.511062 -0.151969 -0.164954 0.365345 -0.412443 0.315705 -0.125101
-0.82 -0.82 0.5086 -0.14842 -0.168467 0.367394 -0.411926 0.312395 -0.119873
-0.819 -0.819 0.506141 -0.144883 -0.171952 0.369399 -0.411358 0.309049 -0.114644
-0.818 -0.818 0.503686 -0.141359 -0.17541 0.37136 -0.410742 0.305667 -0.109417
-0.817 -0.817 0.501233 -0.137846 -0.178839 0.373278 -0.410076 0.302249 -0.104192
-0.816 -0.816 0.498784 -0.134346 -0.182242 0.375153 -0.409362 0.298798 -0.0989697
-0.815 -0.815 0.496337 -0.130858 -0.185616 0.376986 -0.408599 0.295314 -0.0937518
-0.814 -0.814 0.493894 -0.127383 -0.188964 0.378776 -0.40779 0.291797 -0.088539
-0.813 -0.813 0.491453 -0.123919 -0.192284 0.380524 -0.406934 0.288249 -0.0833325
-0.812 -0.812 0.489016 -0.120468 -0.195577 0.382229 -0.406032 0.284671 -0.0781332
-0.811 -0.811 0.486582 -0.117029 -0.198842 0.383893 -0.405084 0.281062 -0.0729422
-0.81 -0.81 0.48415 -0.113603 -0.202081 0.385516 -0.404091 0.277425 -0.0677604
-0.809 -0.809 0.481722 -0.110188 -0.205293 0.387098 -0.403053 0.27376 -0.0625889
-0.808 -0.808 0.479296 -0.106785 -0.208478 0.388638 -0.401971 0.270068 -0.0574284
-0.807 -0.807 0.476874 -0.103395 -0.211636 0.390138 -0.400846 0.26635 -0.0522801
-0.806 -0.806 0.474454 -0.100017 -0.214767 0.391597 -0.399678 0.262606 -0.0471447
-0.805 -0.805 0.472038 -0.0966503 -0.217872 0.393017 -0.398467 0.258837 -0.0420233
-0.804 -0.804 0.469624 -0.0932962 -0.22095 0.394396 -0.397215 0.255044 -0.0369166
-0.803 -0.803 0.467214 -0.0899541 -0.224002 0.395736 -0.395921 0.251229 -0.0318257
-0.802 -0.802 0.464806 -0.086624 -0.227028 0.397036 -0.394586 0.247391 -0.0267512
-0.801 -0.801 0.462402 -0.083306 -0.230027 0.398298 -0.393211 0.243531 -0.0216942
-0.8 -0.8 0.46 -0.08 -0.233 0.39952 -0.391796 0.239651 -0.0166553
-0.799 -0.799 0.457602 -0.076706 -0.235947 0.400704 -0.390342 0.235751 -0.0116355
-0.798 -0.798 0.455206 -0.073424 -0.238868 0.401849 -0.388849 0.231832 -0.00663544
-0.797 -0.797 0.452814 -0.0701539 -0.241763 0.402956 -0.387317 0.227894 -0.00165603
-0.796 -0.796 0.450424 -0.0668958 -0.244632 0.404026 -0.385748 0.223938 0.003302
-0.795 -0.795 0.448038 -0.0636497 -0.247475 0.405057 -0.384141 0.219965 0.00823788
-0.794 -0.794 0.445654 -0.0604155 -0.250293 0.406051 -0.382498 0.215976 0.0131509
-0.793 -0.793 0.443274 -0.0571931 -0.253085 0.407009 -0.380818 0.211972 0.0180402
-0.792 -0.792 0.440896 -0.0539827 -0.255852 0.407929 -0.379103 0.207952 0.0229053
