-10 -0.061547
-9.9 -0.0695987
-9.8 -0.0787037
-9.7 -0.0889998
-9.6 -0.100643
-9.5 -0.113809
-9.4 -0.128698
-9.3 -0.145534
-9.2 -0.164573
-9.1 -0.186103
-9 -0.210449
-8.9 -0.23798
-8.8 -0.269113
-8.7 -0.304318
-8.6 -0.34413
-8.5 -0.389149
-8.4 -0.440058
-8.3 -0.497627
-8.2 -0.562727
-8.1 -0.636344
-8 -0.719591
-7.9 -0.801989
-7.8 -0.871387
-7.7 -0.92666
-7.6 -0.966911
-7.5 -0.991489
-7.4 -0.999995
-7.3 -0.992291
-7.2 -0.968502
-7.1 -0.929014
-7 -0.874466
-6.9 -0.805744
-6.8 -0.72396
-6.7 -0.630441
-6.6 -0.526702
-6.5 -0.414426
-6.4 -0.295432
-6.3 -0.171648
-6.2 -0.0450829
-6.1 0.0822135
-6 0.208177
-5.9 0.330766
-5.8 0.447994
-5.7 0.557959
-5.6 0.65888
-5.5 0.749121
-5.4 0.827218
-5.3 0.891906
-5.2 0.942136
-5.1 0.977095
-5 0.996214
-4.9 0.999185
-4.8 0.98596
-4.7 0.956752
-4.6 0.912035
-4.5 0.852534
-4.4 0.779213
-4.3 0.693262
-4.2 0.596072
-4.1 0.489221
-4 0.374439
-3.9 0.253587
-3.8 0.128625
-3.7 0.001578
-3.6 -0.125495
-3.5 -0.250533
-3.4 -0.371511
-3.3 -0.486466
-3.2 -0.593535
-3.1 -0.690984
-3 -0.777231
-2.9 -0.85088
-2.8 -0.910736
-2.7 -0.955829
-2.6 -0.985428
-2.5 -0.999053
-2.4 -0.996484
-2.3 -0.977761
-2.2 -0.94319
-2.1 -0.893329
-2 -0.828987
-1.9 -0.751207
-1.8 -0.661251
-1.7 -0.560575
-1.6 -0.450813
-1.5 -0.333743
-1.4 -0.211263
-1.3 -0.0853583
-1.2 0.0419299
-1.1 0.168538
-1 0.292415
-0.9 0.411551
-0.8 0.524017
-0.7 0.627988
-0.6 0.721779
-0.5 0.80387
-0.4 0.872931
-0.3 0.927841
-0.2 0.967711
-0.1 0.991895
0 1
0.1 0.991895
0.2 0.967711
0.3 0.927841
0.4 0.872931
0.5 0.80387
0.6 0.721779
0.7 0.627988
0.8 0.524017
0.9 0.411551
1 0.292415
1.1 0.168538
1.2 0.0419299
1.3 -0.0853583
1.4 -0.211263
1.5 -0.333743
1.6 -0.450813
1.7 -0.560575
1.8 -0.661251
1.9 -0.751207
2 -0.828987
2.1 -0.893329
2.2 -0.94319
2.3 -0.977761
2.4 -0.996484
2.5 -0.999053
2.6 -0.985428
2.7 -0.955829
2.8 -0.910736
2.9 -0.85088
3 -0.777231
3.1 -0.690984
3.2 -0.593535
3.3 -0.486466
3.4 -0.371511
3.5 -0.250533
3.6 -0.125495
3.7 0.001578
3.8 0.128625
3.9 0.253587
4 0.374439
4.1 0.489221
4.2 0.596072
4.3 0.693262
4.4 0.779213
4.5 0.852534
4.6 0.912035
4.7 0.956752
4.8 0.98596
4.9 0.999185
5 0.996214
5.1 0.977095
5.2 0.942136
5.3 0.891906
5.4 0.827218
5.5 0.749121
5.6 0.65888
5.7 0.557959
5.8 0.447994
5.9 0.330766
6 0.208177
6.1 0.0822135
6.2 -0.0450829
6.3 -0.171648
6.4 -0.295432
6.5 -0.414426
6.6 -0.526702
6.7 -0.630441
6.8 -0.72396
6.9 -0.805744
7 -0.874466
7.1 -0.929014
7.2 -0.968502
7.3 -0.992291
7.4 -0.999995
7.5 -0.991489
7.6 -0.966911
7.7 -0.92666
7.8 -0.871387
7.9 -0.801989
8 -0.719591
8.1 -0.636344
8.2 -0.562727
8.3 -0.497627
8.4 -0.440058
8.5 -0.389149
8.6 -0.34413
8.7 -0.304318
8.8 -0.269113
8.9 -0.23798
9 -0.210449
9.1 -0.186103
9.2 -0.164573
9.3 -0.145534
9.4 -0.128698
9.5 -0.113809
9.6 -0.100643
9.7 -0.0889998
9.8 -0.0787037
9.9 -0.0695987
