-10 0.221874
-9.9 0.238179
-9.8 0.255682
-9.7 0.274471
-9.6 0.29464
-9.5 0.316292
-9.4 0.339535
-9.3 0.364486
-9.2 0.391271
-9.1 0.420024
-9 0.45089
-8.9 0.484024
-8.8 0.519593
-8.7 0.557775
-8.6 0.598764
-8.5 0.642765
-8.4 0.689999
-8.3 0.740704
-8.2 0.795135
-8.1 0.853566
-8 0.916291
-7.9 0.968951
-7.8 0.996164
-7.7 0.997218
-7.6 0.972083
-7.5 0.92142
-7.4 0.84656
-7.3 0.749468
-7.2 0.632694
-7.1 0.499305
-7 0.352804
-6.9 0.197038
-6.8 0.0360974
-6.7 -0.125791
-6.6 -0.284376
-6.5 -0.435494
-6.4 -0.575174
-6.3 -0.69975
-6.2 -0.80595
-6.1 -0.890984
-6 -0.952621
-5.9 -0.98924
-5.8 -0.999881
-5.7 -0.984264
-5.6 -0.9428
-5.5 -0.876576
-5.4 -0.787332
-5.3 -0.677412
-5.2 -0.549703
-5.1 -0.407558
-5 -0.25471
-4.9 -0.0951726
-4.8 0.0668638
-4.7 0.227144
-4.6 0.38146
-4.5 0.525758
-4.4 0.656248
-4.3 0.769506
-4.2 0.862555
-4.1 0.932952
-4 0.978849
-3.9 0.999041
-3.8 0.992996
-3.7 0.960875
-3.6 0.903519
-3.5 0.822437
-3.4 0.719756
-3.3 0.598174
-3.2 0.460883
-3.1 0.311488
-3 0.153914
-2.9 -0.00770205
-2.8 -0.169116
-2.7 -0.326089
-2.6 -0.474498
-2.5 -0.610447
-2.4 -0.730364
-2.3 -0.831102
-2.2 -0.910013
-2.1 -0.965027
-2 -0.994698
-1.9 -0.998248
-1.8 -0.975582
-1.7 -0.927296
-1.6 -0.854659
-1.5 -0.759577
-1.4 -0.644548
-1.3 -0.512592
-1.2 -0.367176
-1.1 -0.212116
-1 -0.0514867
-0.9 0.110495
-0.8 0.269575
-0.7 0.421576
-0.6 0.562505
-0.5 0.688663
-0.4 0.796736
-0.3 0.883885
-0.2 0.947823
-0.1 0.986869
0 1
0.1 0.986869
0.2 0.947823
0.3 0.883885
0.4 0.796736
0.5 0.688663
0.6 0.562505
0.7 0.421576
0.8 0.269575
0.9 0.110495
1 -0.0514867
1.1 -0.212116
1.2 -0.367176
1.3 -0.512592
1.4 -0.644548
1.5 -0.759577
1.6 -0.854659
1.7 -0.927296
1.8 -0.975582
1.9 -0.998248
2 -0.994698
2.1 -0.965027
2.2 -0.910013
2.3 -0.831102
2.4 -0.730364
2.5 -0.610447
2.6 -0.474498
2.7 -0.326089
2.8 -0.169116
2.9 -0.00770205
3 0.153914
3.1 0.311488
3.2 0.460883
3.3 0.598174
3.4 0.719756
3.5 0.822437
3.6 0.903519
3.7 0.960875
3.8 0.992996
3.9 0.999041
4 0.978849
4.1 0.932952
4.2 0.862555
4.3 0.769506
4.4 0.656248
4.5 0.525758
4.6 0.38146
4.7 0.227144
4.8 0.0668638
4.9 -0.0951726
5 -0.25471
5.1 -0.407558
5.2 -0.549703
5.3 -0.677412
5.4 -0.787332
5.5 -0.876576
5.6 -0.9428
5.7 -0.984264
5.8 -0.999881
5.9 -0.98924
6 -0.952621
6.1 -0.890984
6.2 -0.80595
6.3 -0.69975
6.4 -0.575174
6.5 -0.435494
6.6 -0.284376
6.7 -0.125791
6.8 0.0360974
6.9 0.197038
7 0.352804
7.1 0.499305
7.2 0.632694
7.3 0.749468
7.4 0.84656
7.5 0.92142
7.6 0.972083
7.7 0.997218
7.8 0.996164
7.9 0.968951
8 0.916291
8.1 0.853566
8.2 0.795135
8.3 0.740704
8.4 0.689999
8.5 0.642765
8.6 0.598764
8.7 0.557775
8.8 0.519593
8.9 0.484024
9 0.45089
9.1 0.420024
9.2 0.391271
9.3 0.364486
9.4 0.339535
9.5 0.316292
9.6 0.29464
9.7 0.274471
9.8 0.255682
9.9 0.238179
