-10 0.0248718
-9.9 0.0289443
-9.8 0.0336837
-9.7 0.039199
-9.6 0.0456174
-9.5 0.0530868
-9.4 0.0617792
-9.3 0.0718949
-9.2 0.0836669
-9.1 0.0973664
-9 0.113309
-8.9 0.131862
-8.8 0.153453
-8.7 0.17858
-8.6 0.20782
-8.5 0.241848
-8.4 0.281449
-8.3 0.327533
-8.2 0.381163
-8.1 0.443574
-8 0.516204
-7.9 0.592217
-7.8 0.663287
-7.7 0.72882
-7.6 0.78827
-7.5 0.841139
-7.4 0.886988
-7.3 0.925433
-7.2 0.956153
-7.1 0.978891
-7 0.993459
-6.9 0.999735
-6.8 0.997665
-6.7 0.987268
-6.6 0.968629
-6.5 0.941906
-6.4 0.90732
-6.3 0.865161
-6.2 0.81578
-6.1 0.75959
-6 0.697059
-5.9 0.62871
-5.8 0.555112
-5.7 0.476882
-5.6 0.39467
-5.5 0.309164
-5.4 0.221078
-5.3 0.131146
-5.2 0.0401196
-5.1 -0.0512417
-5 -0.142175
-4.9 -0.231922
-4.8 -0.319733
-4.7 -0.404875
-4.6 -0.486638
-4.5 -0.564339
-4.4 -0.637328
-4.3 -0.704998
-4.2 -0.766784
-4.1 -0.822169
-4 -0.870691
-3.9 -0.911945
-3.8 -0.945587
-3.7 -0.971336
-3.6 -0.988977
-3.5 -0.998363
-3.4 -0.999416
-3.3 -0.992126
-3.2 -0.976555
-3.1 -0.952833
-3 -0.921157
-2.9 -0.881791
-2.8 -0.835066
-2.7 -0.78137
-2.6 -0.721152
-2.5 -0.654914
-2.4 -0.58321
-2.3 -0.506637
-2.2 -0.425835
-2.1 -0.341479
-2 -0.254273
-1.9 -0.164944
-1.8 -0.0742382
-1.7 0.0170872
-1.6 0.10827
-1.5 0.198549
-1.4 0.287171
-1.3 0.373395
-1.2 0.456503
-1.1 0.535801
-1 0.610626
-0.9 0.680354
-0.8 0.744402
-0.7 0.802238
-0.6 0.853377
-0.5 0.897392
-0.4 0.933917
-0.3 0.962647
-0.2 0.983341
-0.1 0.995826
0 1
0.1 0.995826
0.2 0.983341
0.3 0.962647
0.4 0.933917
0.5 0.897392
0.6 0.853377
0.7 0.802238
0.8 0.744402
0.9 0.680354
1 0.610626
1.1 0.535801
1.2 0.456503
1.3 0.373395
1.4 0.287171
1.5 0.198549
1.6 0.10827
1.7 0.0170872
1.8 -0.0742382
1.9 -0.164944
2 -0.254273
2.1 -0.341479
2.2 -0.425835
2.3 -0.506637
2.4 -0.58321
2.5 -0.654914
2.6 -0.721152
2.7 -0.78137
2.8 -0.835066
2.9 -0.881791
3 -0.921157
3.1 -0.952833
3.2 -0.976555
3.3 -0.992126
3.4 -0.999416
3.5 -0.998363
3.6 -0.988977
3.7 -0.971336
3.8 -0.945587
3.9 -0.911945
4 -0.870691
4.1 -0.822169
4.2 -0.766784
4.3 -0.704998
4.4 -0.637328
4.5 -0.564339
4.6 -0.486638
4.7 -0.404875
4.8 -0.319733
4.9 -0.231922
5 -0.142175
5.1 -0.0512417
5.2 0.0401196
5.3 0.131146
5.4 0.221078
5.5 0.309164
5.6 0.39467
5.7 0.476882
5.8 0.555112
5.9 0.62871
6 0.697059
6.1 0.75959
6.2 0.81578
6.3 0.865161
6.4 0.90732
6.5 0.941906
6.6 0.968629
6.7 0.987268
6.8 0.997665
6.9 0.999735
7 0.993459
7.1 0.978891
7.2 0.956153
7.3 0.925433
7.4 0.886988
7.5 0.841139
7.6 0.78827
7.7 0.72882
7.8 0.663287
7.9 0.592217
8 0.516204
8.1 0.443574
8.2 0.381163
8.3 0.327533
8.4 0.281449
8.5 0.241848
8.6 0.20782
8.7 0.17858
8.8 0.153453
8.9 0.131862
9 0.113309
9.1 0.0973664
9.2 0.0836669
9.3 0.0718949
9.4 0.0617792
9.5 0.0530868
9.6 0.0456174
9.7 0.039199
9.8 0.0336837
9.9 0.0289443
